any,superf,dorm,banys,vtot,estado,edad,ascensor,extint,estudis1,pmq,lpmq,lsuperf,ledad,lestudis1
1999,73.5,3,1,17300000,3,22,1,1,00 009,235374.1497,12.36893165,4.297285406,1.342422681,2.219229788
1999,67.2,2,1,12100000,2,60,0,1,00 009,180059.5238,12.10104276,4.207673248,1.77815125,2.219229788
1999,108,4,2,25900000,3,25,1,0,00 009,239814.8148,12.3876223,4.682131227,1.397940009,2.219229788
1999,75,3,1,15400000,3,30,0,1,00 009,205333.3333,12.23238995,4.317488114,1.477121255,2.219229788
1999,77,2,1,14500000,1,40,0,1,00 009,188311.6883,12.14585379,4.343805422,1.602059991,2.219229788
1999,60.46,2,1,12100000,2,32,1,1,00 009,200132.3189,12.20673402,4.101981989,1.505149978,2.219229788
1999,67,2,1,14600000,3,25,1,0,00 009,217910.4478,12.29183947,4.204692619,1.397940009,2.219229788
1999,86.24,3,2,18300000,3,25,1,1,00 009,212198.5158,12.26527751,4.457134107,1.397940009,2.219229788
1999,62.42,2,1,11800000,3,70,0,1,00 009,189041.9737,12.14972435,4.133885737,1.84509804,2.219229788
1999,72.85,3,1,15800000,4,34,0,1,00 009,216884.0082,12.28711797,4.288402533,1.531478917,2.219229788
1999,72.85,2,1,12400000,1,70,0,1,00 009,170212.766,12.0448045,4.288402533,1.84509804,2.219229788
1999,90,1,1,13000000,2,50,0,1,00 009,144444.4444,11.88065025,4.49980967,1.698970004,2.219229788
1999,46,2,1,13200000,3,80,0,1,00 009,286956.5217,12.56708599,3.828641396,1.903089987,2.219229788
1999,57,2,1,10500000,1,45,0,1,00 009,184210.5263,12.12383455,4.043051268,1.653212514,2.219229788
1999,65.6,3,1,13100000,2,26,1,1,00 009,199695.122,12.20454709,4.183575696,1.414973348,2.219229788
1999,71.25,3,1,13500000,2,40,0,1,00 009,189473.6842,12.15200542,4.266194819,1.602059991,2.219229788
1999,90,1,1,13000000,2,50,0,1,00 009,144444.4444,11.88065025,4.49980967,1.698970004,2.219229788
1999,85.68,3,1,20600000,4,22,1,1,00 009,240429.5051,12.39018221,4.450619426,1.342422681,2.219229788
1999,72,3,1,16000000,4,40,0,1,00 009,222222.2222,12.31143316,4.276666119,1.602059991,2.219229788
1999,57,2,1,10000000,1,45,0,1,00 009,175438.5965,12.07504438,4.043051268,1.653212514,2.219229788
2000,81.37,3,2,19100000,3,40,1,1,00 009,234730.2446,12.36619224,4.399006655,1.602059991,2.219229788
2000,71.1,2,1,23100000,5,4,1,1,00 009,324894.5148,12.69125584,4.264087337,0.602059991,2.219229788
2000,76.92,3,1,18700000,4,25,1,1,00 009,243109.7244,12.40126816,4.342765921,1.397940009,2.219229788
2000,132,3,2,31200000,3,35,0,1,00 009,236363.6364,12.37312673,4.882801923,1.544068044,2.219229788
2000,84.7,4,2,20700000,3,35,1,1,00 009,244391.9717,12.40652866,4.439115602,1.544068044,2.219229788
2000,78,3,1,17600000,4,28,1,1,00 009,225641.0256,12.32670063,4.356708827,1.447158031,2.219229788
1999,68,3,1,12500000,1,35,0,1,00 009,183823.5294,12.1217315,4.219507705,1.544068044,2.22950072
1999,60,2,1,10400000,2,75,0,1,00 009,173333.3333,12.0629718,4.094344562,1.875061263,2.22950072
1999,65,3,1,11500000,2,30,1,0,00 009,176923.0769,12.08347032,4.17438727,1.477121255,2.22950072
1999,65,2,1,10800000,2,75,0,1,00 009,166153.8462,12.02066942,4.17438727,1.875061263,2.22950072
1999,64.22,3,1,10100000,2,40,0,0,00 009,157271.8779,11.96573129,4.162314689,1.602059991,2.22950072
1999,68,3,1,12500000,1,35,0,1,00 009,183823.5294,12.1217315,4.219507705,1.544068044,2.22950072
1999,74.71,3,1,13300000,3,30,1,1,00 009,178021.6838,12.08966064,4.313613952,1.477121255,2.22950072
1999,119,3,2,22100000,2,20,1,1,00 009,185714.2857,12.13196467,4.779123493,1.301029996,2.22950072
1999,68.57,3,1,15100000,2,40,0,1,00 009,220212.9211,12.30235018,4.227855121,1.602059991,2.22950072
2000,79,3,1,18500000,3,35,1,1,00 009,234177.2152,12.36383344,4.369447852,1.544068044,2.22950072
2000,103.3,4,2,27900000,3,8,1,1,00 009,270087.1249,12.50649987,4.637637376,0.903089987,2.22950072
2000,69.95,3,1,14000000,3,40,1,1,00 009,200142.9593,12.20678719,4.247780701,1.602059991,2.22950072
2000,65,3,1,18200000,3,15,0,0,00 009,280000,12.54254488,4.17438727,1.176091259,2.22950072
2000,63.99,3,1,13100000,3,35,0,0,00 009,204719.4874,12.22939597,4.158726821,1.544068044,2.22950072
2000,135.74,4,2,38700000,4,2,1,1,00 009,285103.8751,12.56060887,4.910741291,0.301029996,2.22950072
2000,73,2,2,23300000,3,25,1,1,00 009,319178.0822,12.67350448,4.290459441,1.397940009,2.22950072
1999,62,2,1,9300000,1,80,1,1,00 009,150000,11.91839057,4.127134385,1.903089987,2.236213212
1999,70.25,3,1,14100000,2,25,1,1,00 009,200711.7438,12.20962505,4.252060308,1.397940009,2.236213212
1999,62,2,1,11500000,1,65,0,0,00 009,185483.871,12.13072321,4.127134385,1.812913357,2.236213212
1999,75.5,3,1,15700000,4,28,1,0,00 009,207947.0199,12.24503861,4.324132656,1.447158031,2.236213212
1999,73,3,1,14000000,2,60,0,1,00 009,191780.8219,12.16410845,4.290459441,1.77815125,2.236213212
1999,90,3,1,16000000,3,20,1,1,00 009,177777.7778,12.08828961,4.49980967,1.301029996,2.236213212
1999,80.5,3,1,15700000,2,30,1,1,00 009,195031.0559,12.18091409,4.388257184,1.477121255,2.236213212
1999,95,4,2,23800000,5,0,1,1,00 009,250526.3158,12.43131925,4.553876892,0,2.236213212
1999,68,2,1,16300000,5,0,1,1,00 009,239705.8824,12.38716796,4.219507705,0,2.236213212
1999,60,2,1,9000000,1,80,1,1,00 009,150000,11.91839057,4.094344562,1.903089987,2.236213212
1999,86,2,1,12500000,1,85,0,1,00 009,145348.8372,11.88689191,4.454347296,1.929418926,2.236213212
1999,57.5,2,1,9027500,1,45,0,1,00 009,157000,11.96400108,4.051784948,1.653212514,2.236213212
1999,104,4,2,23500000,2,19,1,0,00 009,225961.5385,12.32812008,4.644390899,1.278753601,2.236213212
1999,102,4,2,23500000,4,3,1,1,00 009,230392.1569,12.34753817,4.624972813,0.477121255,2.236213212
2000,28,2,1,6440000,3,43,1,1,00 009,230000,12.34583459,3.33220451,1.633468456,2.236213212
2000,132,4,2,40600000,4,0,1,1,00 009,307575.7576,12.6364767,4.882801923,0,2.236213212
2000,66,2,1,22100000,5,1,1,1,00 009,334848.4848,12.72143342,4.189654742,0,2.236213212
2000,82,2,2,17200000,4,70,0,1,00 009,209756.0976,12.25370069,4.406719247,1.84509804,2.236213212
2000,107,4,2,24400000,2,22,1,1,00 009,228037.3832,12.33726486,4.672828834,1.342422681,2.236213212
2000,54,3,1,11600000,3,50,0,1,00 009,214814.8148,12.27753161,3.988984047,1.698970004,2.236213212
2000,113.2,3,2,27200000,4,13,0,1,00 009,240282.6855,12.38957137,4.729156166,1.113943352,2.236213212
2000,47.1,2,2,12200000,4,60,1,0,00 009,259023.3546,12.46467351,3.852273001,1.77815125,2.236213212
2000,66,2,1,24900000,4,45,1,1,00 009,377272.7273,12.84072362,4.189654742,1.653212514,2.236213212
2000,106.7,4,2,32100000,3,25,1,1,00 009,300843.4864,12.61434543,4.670021158,1.397940009,2.236213212
2000,127.33,4,2,32500000,4,17,1,1,00 009,255242.2838,12.44996851,4.846782142,1.230448921,2.236213212
2000,60,2,1,14400000,3,25,0,1,00 009,240000,12.3883942,4.094344562,1.397940009,2.236213212
1999,79.4,3,1,16300000,3,26,1,1,00 009,205289.6725,12.2321773,4.374498368,1.414973348,2.241270383
1999,76.5,3,1,15500000,3,24,1,0,00 009,202614.3791,12.21905984,4.337290741,1.380211242,2.241270383
1999,80.82,4,1,15800000,2,40,1,1,00 009,195496.1643,12.18329604,4.39222446,1.602059991,2.241270383
1999,76,3,1,13700000,2,38,0,1,00 009,180263.1579,12.10217305,4.33073334,1.579783597,2.241270383
1999,94.64,4,1,14800000,1,57,0,1,00 009,156382.0795,11.96005752,4.55008022,1.755874856,2.241270383
1999,58,2,1,10500000,3,31,0,1,00 009,181034.4828,12.1064428,4.060443011,1.491361694,2.241270383
1999,99,3,1,19800000,3,35,1,1,00 009,200000,12.20607265,4.59511985,1.544068044,2.241270383
1999,70.45,2,1,17300000,5,0,1,1,00 009,245564.23,12.41131382,4.254903238,0,2.241270383
1999,60.4,1,1,8812360,2,25,1,1,00 009,145900,11.89067673,4.100989105,1.397940009,2.241270383
2000,96.75,3,1,17400000,4,45,0,1,00 009,179844.9612,12.09985043,4.572130332,1.653212514,2.241270383
2000,50,2,1,12300000,3,30,0,1,00 009,246000,12.41308681,3.912023005,1.477121255,2.241270383
2000,71,1,1,16200000,3,25,0,1,00 009,228169.0141,12.33784192,4.262679877,1.397940009,2.241270383
2000,67.5,2,1,19300000,3,30,0,1,00 009,285925.9259,12.56348806,4.212127598,1.477121255,2.241270383
2000,66,2,1,18500000,4,32,1,0,00 009,280303.0303,12.54362655,4.189654742,1.505149978,2.241270383
2000,88,3,1,19400000,3,20,1,1,00 009,220454.5455,12.30344681,4.477336814,1.301029996,2.241270383
2000,66.96,3,1,19800000,3,38,1,0,00 009,295698.9247,12.59709707,4.204095426,1.579783597,2.241270383
2000,93,3,1,20600000,3,45,0,1,00 009,221505.3763,12.30820214,4.532599493,1.653212514,2.241270383
2000,109.69,3,2,19200000,3,35,1,1,00 009,175038.7456,12.07276263,4.697658205,1.544068044,2.241270383
2000,71.8,2,1,14900000,3,35,0,1,00 009,207520.8914,12.24298729,4.273884476,1.544068044,2.241270383
2000,88,2,1,19400000,3,28,0,0,00 009,220454.5455,12.30344681,4.477336814,1.447158031,2.241270383
2000,92.6,3,2,25900000,3,25,1,1,00 009,279697.6242,12.54146439,4.528289142,1.397940009,2.241270383
1999,83.17,3,1,11600000,2,90,0,1,00 009,139473.3678,11.84562895,4.420886706,1.954242509,2.243300055
1999,115.9,3,2,18000000,1,80,0,1,00 009,155306.2985,11.95315457,4.75272775,1.903089987,2.243300055
1999,230,4,1,36800000,2,100,1,1,00 009,160000,11.98292909,5.438079309,2,2.245523933
1999,60,1,1,4776000,1,100,0,1,00 009,79600,11.28476937,4.094344562,2,2.245523933
1999,57.05,1,1,12000000,5,100,1,1,00 009,210341.8054,12.25648913,4.043928076,2,2.245523933
2000,158.2,5,2,30800000,3,100,0,1,00 009,194690.2655,12.17916519,5.063860055,2,2.245523933
2000,60.2,1,1,22300000,4,100,1,1,00 009,370431.8937,12.82242488,4.097672352,2,2.245523933
2000,55.8,3,1,12300000,3,90,0,0,00 009,220430.1075,12.30333595,4.021773869,1.954242509,2.245523933
2000,96.83,3,1,22300000,2,140,1,1,00 009,230300.5267,12.34714037,4.572956864,2.146128036,2.245523933
1999,63.74,1,1,7999370,1,80,0,1,00 009,125500,11.74006104,4.154812309,1.903089987,2.247369062
1999,78,2,1,14800000,3,90,0,1,00 009,189743.5897,12.15342891,4.356708827,1.954242509,2.247369062
1999,133,4,2,25900000,3,20,1,1,00 009,194736.8421,12.1794044,4.890349128,1.301029996,2.247369062
1999,78,3,1,13700000,1,26,1,1,00 009,175641.0256,12.07619756,4.356708827,1.414973348,2.247369062
1999,80.05,3,1,14700000,3,24,1,1,00 009,183635.228,12.12070661,4.382651439,1.380211242,2.247369062
1999,89,2,2,19000000,2,74,0,1,00 009,213483.1461,12.27131317,4.48863637,1.86923172,2.247369062
1999,62,1,1,17500000,4,3,1,1,00 009,282258.0645,12.55057705,4.127134385,0.477121255,2.247369062
1999,90.6,3,1,23100000,3,40,0,1,00 009,254966.8874,12.44888896,4.506454213,1.602059991,2.247369062
2000,48.64,2,1,10900000,3,80,0,1,00 009,224095.3947,12.31982711,3.884446238,1.903089987,2.247369062
2000,82.1,3,1,18900000,3,35,1,1,00 009,230207.0646,12.34673446,4.407938016,1.544068044,2.247369062
2000,101,3,1,31600000,4,8,1,1,00 009,312871.2871,12.65354716,4.615120517,0.903089987,2.247369062
2000,93,3,2,25000000,3,26,1,1,00 009,268817.2043,12.50178689,4.532599493,1.414973348,2.247369062
2000,48.64,2,1,10900000,3,80,0,1,00 009,224095.3947,12.31982711,3.884446238,1.903089987,2.247369062
1999,83.5,3,2,15400000,2,30,1,0,00 009,184431.1377,12.12503144,4.424846632,1.477121255,2.2473977
1999,67,3,1,13300000,1,40,1,1,00 009,198507.4627,12.19858197,4.204692619,1.602059991,2.2473977
1999,64,2,1,12200000,4,100,0,0,00 009,190625,12.15806343,4.158883083,2,2.2473977
1999,52,2,1,11200000,3,70,0,1,00 009,215384.6154,12.28018062,3.951243719,1.84509804,2.2473977
1999,67,3,1,14300000,1,40,1,1,00 009,213432.8358,12.27107748,4.204692619,1.602059991,2.2473977
1999,64,2,1,12200000,4,100,0,0,00 009,190625,12.15806343,4.158883083,2,2.2473977
1999,58,2,2,19000000,5,100,0,1,00 009,327586.2069,12.69950653,4.060443011,2,2.2473977
1999,93.64,3,1,21500000,3,90,0,1,00 009,229602.7339,12.34410585,4.539457643,1.954242509,2.2473977
1999,69.25,3,1,13900000,3,30,0,1,00 009,200722.0217,12.20967625,4.237723145,1.477121255,2.2473977
1999,49,2,1,11400000,3,148,0,0,00 009,232653.0612,12.35730362,3.891820298,2.170261715,2.2473977
1999,38,2,1,8398000,2,70,0,1,00 009,221000,12.30591798,3.63758616,1.84509804,2.2473977
1999,75.9,2,1,14400000,3,70,0,1,00 009,189723.3202,12.15332208,4.329416684,1.84509804,2.2473977
1999,85.2,3,1,21700000,3,40,1,1,00 009,254694.8357,12.44782138,4.445001434,1.602059991,2.2473977
2000,69,2,1,13800000,4,75,0,1,00 009,200000,12.20607265,4.234106505,1.875061263,2.2473977
2000,72,4,1,17500000,3,35,0,1,00 009,243055.5556,12.40104532,4.276666119,1.544068044,2.2473977
2000,76.25,2,1,27600000,4,0,0,1,00 009,361967.2131,12.79930892,4.334017415,0,2.2473977
2000,166.53,4,2,56600000,4,40,1,1,00 009,339878.7005,12.73634407,5.115175473,1.602059991,2.2473977
2000,140.42,4,2,40400000,2,36,1,1,00 009,287708.3037,12.56970241,4.944637932,1.556302501,2.2473977
2000,66.5,1,1,15600000,3,80,0,1,00 009,234586.4662,12.36557952,4.197201948,1.903089987,2.2473977
2000,91.5,2,1,18300000,3,80,0,1,00 009,200000,12.20607265,4.516338972,1.903089987,2.2473977
1999,108,4,2,23000000,3,20,1,1,00 009,212962.963,12.26887355,4.682131227,1.301029996,2.249947949
1999,65.97,3,1,14500000,3,20,1,1,00 009,219796.8774,12.30045911,4.189200093,1.301029996,2.249947949
1999,86.05,3,1,16700000,3,30,1,1,00 009,194073.2132,12.17599075,4.454928523,1.477121255,2.249947949
1999,78,3,1,16800000,3,20,1,1,00 009,215384.6154,12.28018062,4.356708827,1.301029996,2.249947949
1999,98,4,2,19600000,4,20,1,1,00 009,200000,12.20607265,4.584967479,1.301029996,2.249947949
1999,71,2,1,12800000,2,33,1,1,00 009,180281.6901,12.10227585,4.262679877,1.51851394,2.249947949
2000,81.45,3,1,22700000,3,27,1,0,00 009,278698.5881,12.53788615,4.399989335,1.431363764,2.249947949
2000,66,2,1,17500000,2,21,1,1,00 009,265151.5152,12.4880567,4.189654742,1.322219295,2.249947949
2000,120.16,4,2,32800000,4,6,1,1,00 009,272969.3742,12.51711489,4.788824188,0.77815125,2.249947949
1999,133,4,2,29300000,2,21,1,1,00 010,220300.7519,12.30274895,4.890349128,1.322219295,2.253467115
1999,50.26,2,1,8041600,1,65,0,1,00 010,160000,11.98292909,3.917209532,1.812913357,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,50,1,1,8815000,1,100,0,1,00 010,176300,12.07994237,3.912023005,2,2.253467115
1999,61.3,2,1,15300000,2,59,1,1,00 010,249592.1697,12.42758354,4.115779843,1.770852012,2.253467115
1999,50.26,2,1,8041600,1,65,0,1,00 010,160000,11.98292909,3.917209532,1.812913357,2.253467115
1999,59,1,1,13900000,2,70,1,1,00 010,235593.2203,12.36986195,4.077537444,1.84509804,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,88.72,2,1,18200000,1,75,1,1,00 010,205139.7656,12.23144681,4.485485343,1.875061263,2.253467115
1999,117,3,2,25700000,3,80,1,1,00 010,219658.1197,12.29982762,4.762173935,1.903089987,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,75.27,2,1,17700000,3,45,0,1,00 010,235153.4476,12.36799355,4.321081649,1.653212514,2.253467115
1999,84,3,1,19300000,3,26,1,0,00 010,229761.9048,12.34479886,4.430816799,1.414973348,2.253467115
1999,49,1,1,10500000,2,70,1,0,00 010,214285.7143,12.27506552,3.891820298,1.84509804,2.253467115
1999,95,2,2,20000000,3,30,0,1,00 010,210526.3158,12.25736594,4.553876892,1.477121255,2.253467115
1999,99,3,1,27200000,3,20,1,1,00 010,274747.4747,12.52360768,4.59511985,1.301029996,2.253467115
1999,50.26,2,1,10800000,2,102,0,1,00 010,214882.6104,12.27784716,3.917209532,2.008600172,2.253467115
1999,46.32,2,1,7411202,1,65,0,1,00 010,160000.0432,11.98292936,3.835573833,1.812913357,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,72,3,1,14000000,3,50,0,1,00 010,194444.4444,12.17790177,4.276666119,1.698970004,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,47.2,1,1,10000000,1,70,1,0,00 010,211864.4068,12.26370176,3.854393893,1.84509804,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,62,2,2,12100000,3,90,1,0,00 010,195161.2903,12.18158163,4.127134385,1.954242509,2.253467115
1999,90,3,2,21600000,4,30,1,1,00 010,240000,12.3883942,4.49980967,1.477121255,2.253467115
1999,91,3,2,20100000,5,0,1,1,00 010,220879.1209,12.30537087,4.510859507,0,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,91.13,4,1,14600000,1,65,0,1,00 010,160210.688,11.98424503,4.512287059,1.812913357,2.253467115
1999,88.7,2,1,20800000,5,2,1,1,00 010,234498.3089,12.36520366,4.485259889,0.301029996,2.253467115
1999,35,2,1,5600000,1,65,0,1,00 010,160000,11.98292909,3.555348061,1.812913357,2.253467115
1999,102,4,2,23400000,2,85,1,1,00 010,229411.7647,12.34327377,4.624972813,1.929418926,2.253467115
1999,46.32,2,1,7411202,1,65,0,1,00 010,160000.0432,11.98292936,3.835573833,1.812913357,2.253467115
2000,60,2,1,13500000,3,80,0,0,00 010,225000,12.32385568,4.094344562,1.903089987,2.253467115
2000,78.18,2,1,19500000,4,100,0,1,00 010,249424.4052,12.42691116,4.35901386,2,2.253467115
2000,62.95,2,1,15700000,3,25,1,0,00 010,249404.2891,12.42683051,4.14234076,1.397940009,2.253467115
2000,111,5,2,26600000,3,61,1,1,00 010,239639.6396,12.38689157,4.709530201,1.785329835,2.253467115
2000,63,1,1,14800000,3,100,0,0,00 010,234920.6349,12.36700301,4.143134726,2,2.253467115
2000,103,3,1,27300000,3,35,1,1,00 010,265048.5437,12.48766827,4.634728988,1.544068044,2.253467115
2000,59.3,2,2,18400000,3,100,1,1,00 010,310286.6779,12.64525192,4.082609306,2,2.253467115
2000,74.7,3,1,20200000,4,36,1,1,00 010,270414.9933,12.50771307,4.313480092,1.556302501,2.253467115
2000,79,3,1,22300000,3,28,1,1,00 010,282278.481,12.55064938,4.369447852,1.447158031,2.253467115
2000,107,5,1,26700000,2,70,1,1,00 010,249532.7103,12.42734529,4.672828834,1.84509804,2.253467115
2000,89.17,4,1,20600000,3,100,0,0,00 010,231019.4011,12.35025697,4.49054466,2,2.253467115
2000,58.9,3,1,13700000,3,60,1,0,00 010,232597.6231,12.3570653,4.075841091,1.77815125,2.253467115
2000,49.5,2,1,16000000,4,70,0,1,00 010,323232.3232,12.68612661,3.90197267,1.84509804,2.253467115
2000,77.55,2,2,17800000,3,110,0,1,00 010,229529.3359,12.34378613,4.35092289,2.041392685,2.253467115
2000,70,3,1,20700000,3,30,1,0,00 010,295714.2857,12.59714902,4.248495242,1.477121255,2.253467115
2000,80.5,3,2,17500000,2,90,0,1,00 010,217391.3043,12.28945425,4.388257184,1.954242509,2.253467115
2000,90,3,1,30600000,3,4,1,0,00 010,340000,12.7367009,4.49980967,0.602059991,2.253467115
2000,108.38,4,2,33600000,3,15,1,1,00 010,310020.2989,12.64439305,4.68564357,1.176091259,2.253467115
2000,91.13,3,2,22800000,5,68,1,1,00 010,250192.0334,12.42998404,4.512287059,1.832508913,2.253467115
2000,70,1,1,21400000,4,20,1,1,00 010,305714.2857,12.63040624,4.248495242,1.301029996,2.253467115
1999,82,3,1,18500000,3,30,1,1,00 010,225609.7561,12.32656204,4.406719247,1.477121255,2.254421737
1999,89.42,4,2,17000000,3,23,1,1,00 010,190114.0684,12.15537953,4.493344371,1.361727836,2.254421737
1999,89.42,4,2,17000000,3,23,1,1,00 010,190114.0684,12.15537953,4.493344371,1.361727836,2.254421737
1999,76,3,2,13800000,3,24,1,0,00 010,181578.9474,12.10944581,4.33073334,1.380211242,2.254421737
2000,75.98,3,1,18600000,3,35,1,1,00 010,244801.2635,12.40820199,4.330470148,1.544068044,2.254421737
2000,89.5,3,2,24600000,4,19,1,1,00 010,274860.3352,12.52401838,4.494238625,1.278753601,2.254421737
2000,95,3,2,23800000,3,25,1,1,00 010,250526.3158,12.43131925,4.553876892,1.397940009,2.254421737
2000,123,3,2,43400000,4,3,1,1,00 010,352845.5285,12.77378564,4.812184355,0.477121255,2.254421737
2000,70.58,3,1,18700000,4,28,0,1,00 010,264947.5772,12.48728726,4.256746818,1.447158031,2.254421737
2000,89.42,4,2,22800000,3,25,1,0,00 010,254976.5153,12.44892672,4.493344371,1.397940009,2.254421737
1999,105,4,2,21500000,3,20,1,1,00 010,204761.9048,12.22960314,4.65396035,1.301029996,2.255880937
1999,77.34,3,1,14700000,4,25,1,1,00 010,190069.8216,12.15514677,4.348211286,1.397940009,2.255880937
1999,56,1,1,10800000,3,45,0,1,00 010,192857.1429,12.169705,4.025351691,1.653212514,2.255880937
1999,132,4,1,28600000,3,15,1,0,00 010,216666.6667,12.28611535,4.882801923,1.176091259,2.255880937
1999,75,2,1,14300000,3,100,0,1,00 010,190666.6667,12.15828198,4.317488114,2,2.255880937
1999,98,4,2,20100000,5,15,1,1,00 010,205102.0408,12.23126289,4.584967479,1.176091259,2.255880937
1999,101.58,3,1,12200000,1,45,0,1,00 010,120102.3824,11.69609984,4.620846665,1.653212514,2.255880937
1999,42,1,1,9030000,4,90,0,1,00 010,215000,12.27839331,3.737669618,1.954242509,2.255880937
1999,157.35,4,2,38700000,5,0,1,1,00 010,245948.5224,12.41287753,5.058472624,0,2.255880937
1999,71.1,3,1,17100000,3,25,1,1,00 010,240506.3291,12.39050168,4.264087337,1.397940009,2.255880937
1999,84,3,1,19600000,3,19,1,0,00 010,233333.3333,12.36022333,4.430816799,1.278753601,2.255880937
1999,83.2,3,1,19600000,3,20,1,1,00 010,235576.9231,12.36979278,4.421247348,1.301029996,2.255880937
1999,77,3,1,12700000,2,70,0,1,00 010,164935.0649,12.01330713,4.343805422,1.84509804,2.255880937
1999,75,1,1,14300000,3,90,0,1,00 010,190666.6667,12.15828198,4.317488114,1.954242509,2.255880937
1999,80.5,3,1,15500000,2,17,1,1,00 010,192546.5839,12.1680934,4.388257184,1.230448921,2.255880937
1999,105,4,2,21500000,3,20,1,1,00 010,204761.9048,12.22960314,4.65396035,1.301029996,2.255880937
1999,75,1,1,14300000,3,90,0,1,00 010,190666.6667,12.15828198,4.317488114,1.954242509,2.255880937
1999,75,3,1,16500000,4,28,1,1,00 010,220000,12.30138283,4.317488114,1.447158031,2.255880937
1999,86.6,3,1,16600000,2,17,1,1,00 010,191685.9122,12.16361344,4.461299816,1.230448921,2.255880937
1999,100,3,2,26500000,5,0,1,1,00 010,265000,12.4874851,4.605170186,0,2.255880937
1999,79,3,1,16000000,3,15,1,0,00 010,202531.6456,12.21865143,4.369447852,1.176091259,2.255880937
1999,121,4,2,20600000,2,26,1,1,00 010,170247.9339,12.04501109,4.795790546,1.414973348,2.255880937
1999,78,4,1,14500000,1,30,1,0,00 010,185897.4359,12.13295038,4.356708827,1.477121255,2.255880937
2000,122,4,2,40300000,4,0,1,1,00 010,330327.8689,12.70784098,4.804021045,0,2.255880937
2000,65.63,3,1,15800000,3,70,0,0,00 010,240743.5624,12.39148759,4.184032908,1.84509804,2.255880937
2000,83,3,1,23600000,3,20,1,0,00 010,284337.3494,12.55791666,4.418840608,1.301029996,2.255880937
2000,85,3,2,26500000,4,2,1,1,00 010,311764.7059,12.65000403,4.442651256,0.301029996,2.255880937
2000,108,3,2,35100000,4,0,1,1,00 010,325000,12.69158046,4.682131227,0,2.255880937
2000,105,4,2,27000000,3,33,1,1,00 010,257142.8571,12.45738707,4.65396035,1.51851394,2.255880937
2000,82.5,4,2,22500000,3,25,1,1,00 010,272727.2727,12.51622757,4.412798293,1.397940009,2.255880937
2000,60.21,2,1,20600000,4,1,1,0,00 010,342135.8578,12.74296318,4.097838451,0,2.255880937
2000,78,3,2,21500000,3,20,1,1,00 010,275641.0256,12.52685467,4.356708827,1.301029996,2.255880937
2000,69.68,3,1,19500000,4,17,1,1,00 010,279850.7463,12.54201169,4.243913333,1.230448921,2.255880937
2000,73.1,3,1,17200000,3,25,1,1,00 010,235294.1176,12.36859158,4.291828367,1.397940009,2.255880937
2000,102.36,3,2,34500000,4,1,1,1,00 010,337045.721,12.72797387,4.628496011,0,2.255880937
2000,90,3,2,24400000,4,20,1,1,00 010,271111.1111,12.51028402,4.49980967,1.301029996,2.255880937
2000,81.5,3,1,16300000,3,22,1,1,00 010,200000,12.20607265,4.40060302,1.342422681,2.255880937
2000,84.83,3,1,19500000,3,25,1,0,00 010,229871.5077,12.34527577,4.440649254,1.397940009,2.255880937
2000,93.6,3,1,25700000,4,75,1,1,00 010,274572.6496,12.52297117,4.539030383,1.875061263,2.255880937
2000,88.93,3,2,19100000,2,35,1,0,00 010,214775.6663,12.27734935,4.487849543,1.544068044,2.255880937
2000,76.95,3,1,20700000,3,25,1,1,00 010,269005.848,12.5024884,4.34315586,1.397940009,2.255880937
1999,50.51,2,1,9596900,2,50,1,1,00 010,190000,12.15477935,3.922171336,1.698970004,2.259279287
1999,101,3,1,22700000,4,20,1,1,00 010,224752.4752,12.32275497,4.615120517,1.301029996,2.259279287
1999,68.5,3,1,12700000,2,32,1,1,00 010,185401.4599,12.13027881,4.226833745,1.505149978,2.259279287
1999,95.67,4,1,14000000,1,60,1,1,00 010,146336.3646,11.89366312,4.56090477,1.77815125,2.259279287
1999,110,4,2,20400000,2,30,1,1,00 010,185454.5455,12.13056509,4.700480366,1.477121255,2.259279287
1999,93.4,3,1,15100000,1,40,1,1,00 010,161670.2355,11.99331396,4.536891345,1.602059991,2.259279287
1999,97.63,3,1,15600000,2,35,1,1,00 010,159786.9507,11.98159665,4.581184823,1.544068044,2.259279287
