ATT,DJIA,GM,IBM,INT1M,ratt,rdj,rgm,ribm,pratt,prdj,prgm,pribm
58.25,11187.36,62.81,132.81,4.76,0.02860675,0.00469146,-0.02058319,0.01381679,0.02847452,0.00469067,-0.02058332,0.01381737
58.5,11126.89,63.75,134,4.76,0.00429185,-0.00540521,0.01496577,0.00896017,0.00415962,-0.00540533,0.01496592,0.00895975
57.19,11193.7,63.63,137.38,4.76,-0.02239316,0.00600437,-0.00188235,0.02522388,-0.02252539,0.006005,-0.00188252,0.02522393
57.56,11200.98,61.88,137.81,4.76,0.00646966,0.00065037,-0.02750275,0.00313,0.00633744,0.00065019,-0.02750277,0.00313077
57.13,11175.02,63.13,137.88,4.76,-0.00747047,-0.00231765,0.02020039,0.00050795,-0.00760269,-0.00231745,0.02020045,0.00050739
56.31,11148.1,63.5,137.25,4.76,-0.01435323,-0.00240894,0.00586092,-0.00456919,-0.01448545,-0.00240855,0.00586099,-0.00456935
55.38,11186.41,63.44,136.31,4.83,-0.01651572,0.00343646,-0.00094488,-0.00684882,-0.01664988,0.00343692,-0.00094498,-0.00684879
55.5,11209.84,64.13,136.25,4.86,0.00216685,0.00209451,0.01087642,-0.00044017,0.00203185,0.00209445,0.01087636,-0.00044048
55.81,11187.68,66,134.63,4.86,0.00558559,-0.00197684,0.02915952,-0.01188991,0.00545059,-0.00197699,0.02915958,-0.01189072
54.19,10996.13,67.63,128.25,4.86,-0.02902706,-0.01712151,0.02469697,-0.04738914,-0.02916206,-0.01712071,0.02469745,-0.04738983
55.75,11002.78,68.63,129,4.86,0.0287876,0.00060476,0.01478634,0.00584795,0.0286526,0.00060396,0.01478632,0.00584754
54.75,10969.22,68.63,123.88,4.79,-0.01793722,-0.00305014,0,-0.03968992,-0.01807028,-0.00304964,0.00000008,-0.03968992
54,10910.96,71.69,124.81,4.82,-0.01369863,-0.00531123,0.04458692,0.00750727,-0.01383252,-0.00531085,0.04458706,0.00750603
54.88,10863.16,70,123,4.83,0.0162963,-0.00438092,-0.02357372,-0.01450204,0.01616213,-0.00438137,-0.0235736,-0.01450139
55,10979.04,67.75,126.25,4.83,0.00218659,0.01066725,-0.03214286,0.02642276,0.00205242,0.01066719,-0.03214315,0.02642366
54.94,10972.07,66.13,128.38,4.83,-0.00109091,-0.00063485,-0.02391144,0.01687129,-0.00122508,-0.00063482,-0.02391142,0.01687195
53.44,10791.29,68.69,125.38,4.83,-0.02730251,-0.01647638,0.03871163,-0.02336813,-0.02743668,-0.01647562,0.03871209,-0.0233692
52.13,10655.15,67.75,125.69,4.8,-0.02451347,-0.01261573,-0.01368467,0.00247248,-0.02464681,-0.01261505,-0.01368432,0.00247286
51.5,10645.96,67.81,122.25,4.8,-0.01208517,-0.00086249,0.00088561,-0.02736892,-0.01221851,-0.00086216,0.00088563,-0.02736895
50.88,10677.31,68.06,119.38,4.8,-0.01203884,0.00294478,0.00368677,-0.02347648,-0.01217217,0.00294511,0.00368669,-0.02347659
49.94,10674.77,69.06,118.5,4.81,-0.01847484,-0.00023789,0.01469292,-0.00737142,-0.01860845,-0.00023737,0.01469293,-0.00737183
50.69,10793.82,68.31,123.19,4.81,0.01501802,0.01115247,-0.01086012,0.03957806,0.01488441,0.01115205,-0.01086043,0.03957836
51.69,10714.03,66.5,123.5,4.81,0.01972776,-0.00739219,-0.02649685,0.00251644,0.01959415,-0.00739274,-0.02649665,0.00251717
50.88,10707.7,66.5,122.19,4.87,-0.01567034,-0.00059081,0,-0.01060729,-0.01580562,-0.00059038,0.00000002,-0.01060729
48.94,10655.15,65.69,119.31,4.87,-0.03812893,-0.00490768,-0.01218045,-0.02356985,-0.03826421,-0.00490662,-0.01218032,-0.02356951
48.44,10787.8,65.63,123.31,4.88,-0.01021659,0.01244938,-0.00091338,0.03352611,-0.01035215,0.01244966,-0.00091373,0.03352613
48.44,10789.39,65.94,121.13,4.88,0,0.00014739,0.00472345,-0.01767902,-0.00013556,0.00014739,0.00472345,-0.01767915
49.25,10973.65,66.13,123.38,4.86,0.01672172,0.01707789,0.00288141,0.01857509,0.01658672,0.01707742,0.00288093,0.01857501
49.06,11046.79,65.75,127.38,4.86,-0.00385787,0.00666506,-0.00574626,0.03242017,-0.00399287,0.00666516,-0.00574644,0.03242033
49.75,11117.08,63.94,128.5,4.86,0.01406441,0.00636293,-0.02752852,0.00879259,0.01392941,0.00636254,-0.02752869,0.00879335
48.63,10991.38,61.13,123.88,4.86,-0.02251256,-0.01130693,-0.04394745,-0.03595331,-0.02264756,-0.0113063,-0.04394714,-0.03595209
48.19,10963.84,61.88,122.94,4.86,-0.00904791,-0.0025056,0.01226894,-0.00758799,-0.00918291,-0.00250535,0.01226901,-0.00758833
46.88,11100.61,63.06,121.75,4.86,-0.02718406,0.01247464,0.01906917,-0.00967952,-0.02731906,0.0124754,0.01906882,-0.00968005
47.25,11299.76,62.81,124.44,4.91,0.00789249,0.01794046,-0.00396448,0.02209446,0.0077561,0.01794024,-0.00396498,0.02209457
46.63,11283.3,61,122,4.91,-0.01312169,-0.00145667,-0.02881707,-0.01960784,-0.01325808,-0.0014563,-0.02881703,-0.01960704
49.25,11326.04,60.25,122.38,4.94,0.056187,0.0037879,-0.01229508,0.00311475,0.05604978,0.00378634,-0.01229519,0.0031151
49.94,11198.45,62.5,122.94,4.94,0.01401015,-0.01126519,0.0373444,0.00457591,0.01387293,-0.01126558,0.03734471,0.00457487
47.5,11090.17,60.81,124,4.94,-0.04885863,-0.0096692,-0.02704,0.00862209,-0.04899585,-0.00966784,-0.02703973,0.00862284
46,10914.13,62,123.19,4.94,-0.03157895,-0.01587352,0.01956915,-0.00653226,-0.03171617,-0.01587264,0.01956959,-0.0065328
45,10829.28,60.56,124.56,4.94,-0.02173913,-0.00777433,-0.02322581,0.01112103,-0.02187635,-0.00777372,-0.02322559,0.01112168
47.38,10937.88,64.19,127.25,4.94,0.05288889,0.01002837,0.05994056,0.02159602,0.05275167,0.0100269,0.05994028,0.02159435
47,10843.21,61.69,125.88,4.94,-0.00802026,-0.00865524,-0.03894688,-0.01076621,-0.00815748,-0.00865502,-0.03894664,-0.01076513
48.13,11078.45,62.63,128.86,4.94,0.02404255,0.02169468,0.01523748,0.02367334,0.02390533,0.02169402,0.01523688,0.02367292
48.13,11078.45,62.69,128.86,4.94,0,0,0.00095801,0,-0.00013722,0,0.00095801,-0.00000003
47.31,11034.13,63.13,132,4.94,-0.01703719,-0.00400056,0.00701866,0.02436753,-0.01717441,-0.00400009,0.00701877,0.02436734
46,11036.34,63.13,130.75,4.95,-0.02768971,0.00020029,0,-0.0094697,-0.02782721,0.00020106,-0.00000001,-0.0094697
46.5,11079.39,64.38,134.75,4.95,0.01086957,0.00390075,0.01980041,0.03059273,0.01073207,0.00390045,0.0198003,0.03059218
45.88,11028.42,64.56,135,4.96,-0.01333333,-0.00460043,0.0027959,0.00185529,-0.01347111,-0.00460006,0.00279603,0.00185521
45.13,11030.33,65.88,132.38,4.96,-0.01634699,0.00017319,0.0204461,-0.01940741,-0.01648477,0.00017364,0.02044609,-0.01940798
44.5,10910.33,67.06,133.31,4.96,-0.01395967,-0.01087909,0.01791135,0.00702523,-0.01409745,-0.01087871,0.01791166,0.00702473
44.5,10801.42,65.94,131.94,4.96,0,-0.00998228,-0.01670146,-0.0102768,-0.00013778,-0.00998228,-0.01670118,-0.01027634
45.5,10737.45,64.94,130,4.96,0.02247191,-0.00592237,-0.0151653,-0.01470365,0.02233413,-0.00592299,-0.01516514,-0.01470323
45.63,10803.63,66.25,125.38,4.97,0.00285714,0.00616348,0.02017247,-0.03553846,0.00271909,0.0061634,0.0201723,-0.03553902
45.06,10823.89,66.81,130.13,4.97,-0.01249178,0.0018753,0.00845283,0.03788483,-0.01262984,0.00187564,0.00845278,0.0378846
44.5,10598.47,65.13,127.13,4.97,-0.01242787,-0.02082615,-0.02514594,-0.02305387,-0.01256593,-0.02082581,-0.02514536,-0.02305317
44,10524.06,66.5,125.19,4.97,-0.01123596,-0.00702083,0.02103485,-0.01525997,-0.01137401,-0.00702051,0.02103505,-0.01526055
42.44,10318.59,66.5,122,4.97,-0.03545455,-0.01952383,0,-0.02548127,-0.0355926,-0.01952285,0.00000054,-0.02548127
42.63,10279.33,65.5,125,4.97,0.00447691,-0.00380478,-0.01503759,0.02459016,0.00433885,-0.00380491,-0.01503749,0.02459058
43.63,10303.39,64.81,123,4.96,0.02345766,0.00234062,-0.01053435,-0.016,0.02331988,0.00233997,-0.01053442,-0.01599971
43.75,10275.53,64.31,123.5,4.96,0.0027504,-0.00270396,-0.00771486,0.00406504,0.00261262,-0.00270404,-0.00771478,0.00406526
43.5,10213.47,64.81,120.06,4.96,-0.00571429,-0.00603959,0.00777484,-0.02785425,-0.00585206,-0.00603943,0.00777501,-0.02785447
43.5,10336.95,65.38,121,4.96,0,0.01208992,0.00879494,0.00782942,-0.00013778,0.01208992,0.0087946,0.00782917
41.75,10273,65.06,117.75,4.97,-0.04022989,-0.00618654,-0.00489446,-0.0268595,-0.04036794,-0.00618543,-0.00489429,-0.02685937
43.75,10401.22,63.81,119.88,4.98,0.04790419,0.01248126,-0.01921303,0.01808917,0.04776586,0.01247993,-0.01921338,0.01808971
45,10400.59,65.19,122,4.98,0.02857143,-0.0000606,0.0216267,0.01768435,0.0284331,-0.0000614,0.02162671,0.01768375
46.63,10588.34,65.06,119.19,4.95,0.03622222,0.01805186,-0.00199417,-0.02303279,0.03608472,0.01805085,-0.00199467,-0.02303273
46.94,10537.05,65,116.38,4.95,0.00664808,-0.00484401,-0.00092223,-0.0235758,0.00651058,-0.00484419,-0.00092209,-0.02357578
47.44,10649.76,63.31,113.5,4.94,0.0106519,0.01069654,-0.026,-0.02474652,0.01051467,0.01069625,-0.0260003,-0.0247458
48.75,10648.17,63.13,114.25,4.94,0.02761383,-0.0001493,-0.00284315,0.00660793,0.02747661,-0.00015007,-0.00284315,0.00660801
47.88,10417.06,62.75,110,4.94,-0.01784615,-0.0217042,-0.00601933,-0.03719913,-0.01798338,-0.0217037,-0.00601872,-0.03719896
45.75,10232.16,62.06,105.06,4.94,-0.04448622,-0.01774973,-0.01099602,-0.04490909,-0.04462344,-0.01774849,-0.01099552,-0.04490879
44.69,10286.61,62.5,107,4.94,-0.0231694,0.00532146,0.00708991,0.01846564,-0.02330662,0.0053221,0.00708977,0.01846544
43.19,10019.7,61.69,107.88,4.95,-0.03356456,-0.02594732,-0.01296,0.0082243,-0.03370206,-0.02594639,-0.01295928,0.00822466
44,10116.28,62.56,107,4.95,0.01875434,0.00963901,0.01410277,-0.00815721,0.01861684,0.00963849,0.0141025,-0.0081576
44,10204.92,62.94,107.13,4.95,0,0.00876211,0.00607417,0.00121495,-0.0001375,0.00876211,0.00607393,0.00121479
43.88,10392.36,62.25,107,4.96,-0.00272727,0.01836761,-0.01096282,-0.00121348,-0.00286505,0.01836769,-0.01096333,-0.00121317
43.38,10297.69,64.19,91,4.96,-0.01139471,-0.00910958,0.03116466,-0.14953271,-0.01153249,-0.00910926,0.03116491,-0.14953358
43,10470.25,65.38,93.94,4.96,-0.0087598,0.01675716,0.01853871,0.03230769,-0.00889758,0.0167574,0.01853825,0.03230718
44.69,10349.92,65.75,93.88,4.96,0.03930233,-0.01149256,0.00565922,-0.00063871,0.03916455,-0.01149365,0.00565954,-0.00063886
44,10302.13,65.63,95.5,4.96,-0.0154397,-0.00461743,-0.0018251,0.01725607,-0.01557747,-0.004617,-0.00182497,0.01725612
44,10394.89,67.31,93,4.98,0,0.00900396,0.02559805,-0.02617801,-0.00013833,0.00900396,0.0255978,-0.02617872
46,10622.53,67,94.94,4.98,0.04545455,0.02189922,-0.00460556,0.02086022,0.04531621,0.02189796,-0.00460617,0.02086034
46.75,10729.86,66,98.25,4.98,0.01630435,0.010104,-0.01492537,0.03486413,0.01616601,0.01010354,-0.01492565,0.03486454
47.31,10648.52,65.13,96.75,4.98,0.01197861,-0.00758071,-0.01318182,-0.01526718,0.01184028,-0.00758105,-0.01318161,-0.01526681
46.5,10581.84,65,94.81,4.98,-0.01712112,-0.0062619,-0.00199601,-0.02005168,-0.01725945,-0.00626143,-0.00199583,-0.02005162
46.94,10609.06,62.13,94.44,4.98,0.00946237,0.00257233,-0.04415385,-0.00390254,0.00932403,0.00257207,-0.04415392,-0.00390132
47.94,10639.64,63.56,91.56,4.96,0.02130379,0.00288244,0.02301626,-0.03049555,0.02116601,0.00288185,0.02301618,-0.03049619
46.88,10705.39,63.75,90.25,4.96,-0.02211097,0.00617972,0.0029893,-0.01430756,-0.02224875,0.00618034,0.00298913,-0.01430764
46.81,10718.84,65.13,93.94,4.96,-0.00149317,0.00125638,0.02164706,0.04088643,-0.00163095,0.00125642,0.02164702,0.04088583
45.69,10617.31,65.38,93.63,4.96,-0.02392651,-0.00947211,0.00383848,-0.00329998,-0.02406429,-0.00947144,0.00383874,-0.00330009
46.44,10597.73,65.81,97,4.96,0.01641497,-0.00184416,0.00657694,0.03599274,0.01627719,-0.00184461,0.00657699,0.03599256
45.75,10595.3,65.06,95,4.96,-0.01485788,-0.00022929,-0.01139644,-0.02061856,-0.01499566,-0.00022888,-0.01139644,-0.02061824
45.69,10769.31,65.19,95.75,5,-0.00131148,0.01642332,0.00199816,0.00789474,-0.00145036,0.01642336,0.0019977,0.00789468
46,10760.75,66.75,94.06,5,0.00678485,-0.00079485,0.02393005,-0.01765013,0.00664597,-0.00079504,0.02393007,-0.0176508
47.5,10932.33,67.88,94.5,5.03,0.0326087,0.01594499,0.01692884,0.00467787,0.03246897,0.01594408,0.0169284,0.0046774
47.31,10883.09,70.44,93.25,5.2,-0.004,-0.00450407,0.03771361,-0.01322751,-0.00414444,-0.00450396,0.03771374,-0.01322856
47.56,11035.7,68.75,98,5.19,0.0052843,0.01402267,-0.02399205,0.05093834,0.00514013,0.01402253,-0.02399244,0.050939
46.75,11003.89,68.38,104.75,5.19,-0.01703112,-0.00288246,-0.00538182,0.06887755,-0.01717529,-0.00288199,-0.00538174,0.0688777
52,11089.52,68.44,107.88,5.19,0.11229947,0.00778179,0.00087745,0.02988067,0.1121553,0.00777867,0.00087723,0.02988064
50.75,10995.63,69.25,106.13,5.22,-0.02403846,-0.00846655,0.01183518,-0.01622173,-0.02418346,-0.00846588,0.01183542,-0.01622206
53.19,11008.17,68.88,104.06,5.22,0.04807882,0.00114045,-0.00534296,-0.01950438,0.04793382,0.00113912,-0.00534299,-0.01950423
53.19,11008.17,69.06,104.06,5.22,0,0,0.00261324,0,-0.000145,0,0.00261324,-0.00000007
57.44,10988.91,69.25,105,5.23,0.07990224,-0.00174961,0.00275123,0.00903325,0.07975696,-0.00175183,0.00275128,0.00903317
60.13,10947.92,70.94,104.19,5.33,0.04683148,-0.00373012,0.02440433,-0.00771429,0.04668342,-0.00373143,0.02440444,-0.00771496
55.88,10877.81,69.81,103.06,5.35,-0.07068019,-0.00640396,-0.01592895,-0.01084557,-0.0708288,-0.00640199,-0.01592878,-0.01084513
54.81,10998.39,71.25,103.75,5.35,-0.01914818,0.01108495,0.02062742,0.00669513,-0.01929679,0.01108548,0.02062711,0.00669456
55.44,11039.06,72.31,105.56,5.55,0.01149425,0.00369781,0.01487719,0.01744578,0.01134009,0.0036975,0.01487709,0.01744537
57,11286.17,72.5,112,5.55,0.02813853,0.02238506,0.00262758,0.06100796,0.02798436,0.02238428,0.00262695,0.06100789
56.81,11225.02,71.06,116,5.62,-0.00333333,-0.00541814,-0.01986207,0.03571429,-0.00348944,-0.00541804,-0.01986192,0.03571484
57.88,11106.64,69.81,116.63,5.62,0.01883471,-0.01054608,-0.01759077,0.00543103,0.0186786,-0.01054661,-0.01759048,0.00543152
57.66,11068.13,69.75,118.59,5.62,-0.00380097,-0.0034673,-0.00085948,0.01680528,-0.00395708,-0.00346719,-0.00085938,0.01680531
57.81,11134.78,73,113.88,5.61,0.00260146,0.00602179,0.04659498,-0.03971667,0.00244562,0.00602172,0.04659482,-0.03971797
57,11224.7,72.94,109,5.61,-0.01401142,0.0080756,-0.00082192,-0.04285213,-0.01416725,0.00807599,-0.00082214,-0.0428521
55.5,11192.59,71.31,110.06,5.62,-0.02631579,-0.00286066,-0.02234714,0.00972477,-0.0264719,-0.00285993,-0.02234706,0.00972539
55.25,11160.17,71.31,109,5.56,-0.00450451,-0.00289656,0,-0.00963111,-0.00465895,-0.00289643,0.00000008,-0.00963111
54.5,11225.31,71.38,106.63,5.56,-0.01357466,0.00583683,0.00098163,-0.02174312,-0.01372911,0.00583721,0.00098147,-0.02174315
53.38,11244.89,74.31,109.19,5.53,-0.02055046,0.00174427,0.04104791,0.02400825,-0.02070407,0.00174484,0.04104786,0.02400711
53.75,11257.42,72,109.13,5.53,0.00693144,0.00111428,-0.03108599,-0.0005495,0.00677782,0.00111409,-0.03108602,-0.00054864
54.13,11144.27,72.44,108.06,5.53,0.00706977,-0.01005115,0.00611111,-0.00980482,0.00691616,-0.01005135,0.00611139,-0.00980499
54.19,11200.53,72.13,110.13,5.53,0.00110844,0.00504833,-0.0042794,0.01915602,0.00095483,0.0050483,-0.00427954,0.01915614
52.94,11203.59,75.75,108.38,5.62,-0.02306699,0.0002732,0.05018716,-0.01589031,-0.0232231,0.00027384,0.05018715,-0.01589171
52.5,11405.77,76.5,108.63,5.62,-0.0083113,0.018046,0.00990099,0.0023067,-0.00846741,0.01804623,0.00990049,0.00230642
52.5,11405.77,72.63,108.63,5.62,0,0,-0.05058824,0,-0.00015611,0,-0.05058824,0.00000141
50.5,11391.08,73,109.75,5.66,-0.03809524,-0.00128795,0.00509431,0.01031023,-0.03825246,-0.00128689,0.00509435,0.01031009
50.81,11476.7,72.69,109.25,5.66,0.00613861,0.00751641,-0.00424658,-0.00455581,0.00598139,0.00751624,-0.00424678,-0.00455569
50.81,11484.66,72,109.06,5.41,0,0.00069358,-0.00949237,-0.00173913,-0.00015028,0.00069358,-0.00949238,-0.00173887
50.31,11452.86,71.13,108.75,5.31,-0.00984058,-0.00276891,-0.01208333,-0.00284247,-0.00998808,-0.00276864,-0.01208326,-0.00284214
50.81,11497.13,70.38,107.88,5.3,0.00993838,0.00386541,-0.01054407,-0.008,0.00979116,0.00386513,-0.01054418,-0.00799971
53.38,11357.52,71.25,115.63,5.06,0.05058059,-0.01214303,0.01236147,0.07183908,0.05044004,-0.01214444,0.0123618,0.07183874
51.25,10997.92,72.5,112.06,5.17,-0.03990259,-0.03166184,0.01754386,-0.03087434,-0.0400462,-0.03166073,0.01754474,-0.03087483
50.94,11122.64,71,116,5.14,-0.00604878,0.01134033,-0.02068966,0.03515974,-0.00619156,0.01134049,-0.02068997,0.03516031
48.5,11253.27,72.75,115,5.15,-0.04789949,0.01174451,0.02464789,-0.00862069,-0.04804255,0.01174584,0.02464756,-0.00862137
49,11522.56,70.63,113.5,5.17,0.01030928,0.02392993,-0.02914089,-0.01304348,0.01016567,0.02392965,-0.02914156,-0.01304267
50.81,11572.2,71.38,118.5,5.17,0.03693878,0.00430807,0.01061872,0.04405286,0.03679516,0.00430704,0.0106186,0.04405257
51.25,11511.08,72.81,118.88,5.18,0.00865971,-0.00528162,0.02003362,0.00320675,0.00851582,-0.00528186,0.02003377,0.0032062
54.63,11551.09,72.81,119.63,5.2,0.06595122,0.00347578,0,0.00630888,0.06580678,0.00347395,-0.0000001,0.00630888
53.38,11582.42,70.75,118.25,5.24,-0.0228812,0.0027123,-0.02829282,-0.01153557,-0.02302676,0.00271293,-0.02829289,-0.01153478
54.69,11722.98,72.56,119.63,5.23,0.02454103,0.01213563,0.02558304,0.01167019,0.02439575,0.01213495,0.0255827,0.01166948
54.69,11722.98,72.56,119.63,5.23,0,0,0,0,-0.00014528,0,0,0
53.38,11560.72,72.63,116,5.26,-0.02395319,-0.01384119,0.00096472,-0.03034356,-0.0240993,-0.01384053,0.0009651,-0.03034359
53.13,11489.36,72.69,120.5,5.27,-0.0046834,-0.00617263,0.00082611,0.0387931,-0.00482979,-0.0061725,0.00082628,0.03879308
51.69,11351.3,74.63,121.88,5.27,-0.02710333,-0.01201634,0.02668868,0.01145228,-0.02724972,-0.01201558,0.02668901,0.01145154
52.06,11251.7,71.63,121.5,5.28,0.00715806,-0.00877433,-0.04019831,-0.00311782,0.00701139,-0.00877452,-0.04019807,-0.0031167
50.5,11008.17,71.63,118,5.29,-0.02996543,-0.02164384,0,-0.02880658,-0.03011237,-0.02164301,0.0000006,-0.02880658
51.31,11029.89,71.56,119.13,5.29,0.0160396,0.00197308,-0.00097724,0.00957627,0.01589266,0.00197263,-0.0009773,0.0095763
51,11032.98,74.81,116.75,5.28,-0.00604171,0.00028015,0.04541643,-0.01997818,-0.00618837,0.00028032,0.04541643,-0.01997944
50.38,11028.02,75.5,113.5,5.29,-0.01215686,-0.00044956,0.00922337,-0.02783726,-0.01230381,-0.00044922,0.00922338,-0.02783752
48.88,10738.88,72.94,111.56,5.29,-0.02977372,-0.02621867,-0.03390729,-0.01709251,-0.02992066,-0.02621784,-0.03390656,-0.01709157
52.75,10940.53,76.38,112.25,5.35,0.07917349,0.01877756,0.04716205,0.00618501,0.07902488,0.01877536,0.04716153,0.0061837
52.5,11041.05,76.38,109.94,5.38,-0.00473934,0.00918786,0,-0.02057907,-0.00488878,0.00918799,-0.00000026,-0.02057907
51,11003.2,82.25,113.5,5.39,-0.02857143,-0.00342812,0.07685258,0.0323813,-0.02872115,-0.00342732,0.07685267,0.03237916
50.25,11013.44,82.25,117.13,5.33,-0.01470588,0.00093064,0,0.03198238,-0.01485394,0.00093105,-0.00000003,0.03198238
50.63,10963.8,83,115.63,5.35,0.00756219,-0.00450722,0.00911854,-0.01280628,0.00741358,-0.00450743,0.00911867,-0.01280654
51.25,10905.78,81.5,114.13,5.35,0.0122457,-0.00529196,-0.01807229,-0.01297241,0.01209709,-0.0052923,-0.01807214,-0.01297191
50.38,10957.59,82.25,119,5.36,-0.01697561,0.00475069,0.00920245,0.04267064,-0.0171245,0.00475116,0.00920232,0.04267038
48.81,10699.16,81.94,117.38,5.36,-0.03116316,-0.02358457,-0.003769,-0.01361345,-0.03131205,-0.0235837,-0.00376834,-0.01361334
49.13,10643.63,79.81,119.13,5.36,0.00655603,-0.00519013,-0.02599463,0.01490884,0.00640715,-0.00519031,-0.02599449,0.01490957
48.63,10425.2,77.94,115.38,5.34,-0.01017708,-0.02052213,-0.02343065,-0.03147822,-0.01032542,-0.02052185,-0.02343008,-0.03147757
48.38,10519.84,78.56,116.06,5.34,-0.00514086,0.009078,0.00795484,0.00589357,-0.00528919,0.00907815,0.00795459,0.00589335
48,10718.09,82.88,117.13,5.34,-0.00785449,0.01884534,0.05498982,0.00921937,-0.00800282,0.01884556,0.05498929,0.00921784
49.5,10561.41,79,115.75,5.34,0.03125,-0.01461828,-0.04681467,-0.01178178,0.03110167,-0.01461914,-0.04681427,-0.01178048
49.56,10514.56,80.56,116.75,5.36,0.00121212,-0.00443596,0.01974684,0.00863931,0.00106323,-0.00443599,0.01974696,0.00863876
47.56,10219.52,85.25,112.63,5.35,-0.04035513,-0.02806014,0.05821748,-0.03528908,-0.04050374,-0.02805902,0.05821826,-0.0352907
47.56,10219.52,81.38,112.63,5.35,0,0,-0.04539589,0,-0.00014861,0,-0.04539589,0.00000126
46.38,10304.84,81.88,111,5.37,-0.02481077,0.00834873,0.00614402,-0.01447217,-0.02495993,0.00834942,0.00614378,-0.01447234
46.88,10225.72,82.38,108.75,5.37,0.01078051,-0.00767795,0.0061065,-0.02027027,0.01063134,-0.00767825,0.00610671,-0.02027044
45.88,10092.63,80.44,110.81,5.37,-0.02133106,-0.01301522,-0.02354941,0.01894253,-0.02148023,-0.01301463,-0.02354904,0.01894318
45,9862.11,79.44,105.75,5.37,-0.01918047,-0.02284043,-0.01243163,-0.04566375,-0.01932964,-0.0228399,-0.01243099,-0.0456634
44.94,10038.64,79.13,104.5,5.38,-0.00133333,0.01789982,-0.00390232,-0.01182033,-0.00148278,0.01789986,-0.00390281,-0.01182022
49.38,10128.31,76.88,102.75,4.62,0.0987984,0.00893249,-0.02843422,-0.01674641,0.09867007,0.00892974,-0.02843447,-0.01674562
47.88,10137.92,73.94,100.5,5.29,-0.03037667,0.00094883,-0.03824142,-0.02189781,-0.03052362,0.00094967,-0.03824144,-0.02189675
54.19,10164.92,75,103.25,5.29,0.1317878,0.00266327,0.01433595,0.02736318,0.13164086,0.00265961,0.01433587,0.02736279
54.56,10367.2,74.06,109,5.29,0.00682783,0.01989981,-0.01253333,0.05569007,0.00668088,0.01989962,-0.01253389,0.05569042
53.5,10170.5,74.75,103.06,5.3,-0.01942815,-0.0189733,0.00931677,-0.05449541,-0.01957538,-0.01897276,0.0093173,-0.05449567
52.5,9796.03,74.13,102.75,5.32,-0.01869159,-0.03681923,-0.00829431,-0.00300796,-0.01883937,-0.03681871,-0.00829329,-0.00300773
52.75,9856.53,73.75,106.13,5.32,0.00476191,0.00617597,-0.00512613,0.03289538,0.00461413,0.00617584,-0.0051263,0.03289552
52.63,10010.72,73.75,107.56,5.32,-0.00227488,0.01564344,0,0.01347404,-0.00242266,0.0156435,-0.00000044,0.01347404
54.19,9928.81,73.63,105.25,5.32,0.02964089,-0.00818223,-0.00162712,-0.02147639,0.02949311,-0.00818305,-0.00162689,-0.02147634
52.63,9947.13,73,107.69,5.32,-0.0287876,0.00184514,-0.0085563,0.0231829,-0.02893538,0.00184594,-0.00855635,0.02318314
53,9811.23,75.25,108.94,5.39,0.00703021,-0.01366223,0.03082192,0.01160739,0.00688049,-0.01366243,0.0308223,0.01160654
51,10131.41,77.06,107,5.39,-0.03773585,0.03263403,0.02405316,-0.01780797,-0.03788557,0.03263508,0.02405225,-0.01780864
53,10630.59,77.69,109,5.39,0.03921569,0.04927054,0.00817545,0.01869159,0.03906596,0.04926945,0.00817408,0.01869136
53.19,10595.23,76.06,110,5.43,0.00358491,-0.00332625,-0.02098082,0.00917431,0.00343407,-0.00332635,-0.02098073,0.0091749
56.81,10680.23,74.25,112.75,5.46,0.06805791,0.00802248,-0.023797,0.025,0.06790624,0.00802059,-0.02379723,0.02500066
55.75,10907.34,73.94,113.5,5.46,-0.01865869,0.02126452,-0.00417508,0.00665189,-0.01881035,0.02126504,-0.00417568,0.006652
56.38,10866.7,75.88,114.25,5.47,0.01130045,-0.00372593,0.02623749,0.00660793,0.0111485,-0.00372625,0.02623759,0.0066072
57.25,11119.86,76.31,115.25,5.49,0.015431,0.02329686,0.00566684,0.00875274,0.0152785,0.02329643,0.0056662,0.00875258
58.75,11112.72,74.56,121.5,5.49,0.02620087,-0.00064209,-0.02293277,0.05422994,0.02604837,-0.00064282,-0.02293276,0.05423057
60.31,11025.84,75.75,126.88,5.47,0.02655319,-0.00781807,0.0159603,0.04427984,0.02640125,-0.00781881,0.01596052,0.04427939
58.94,10936.11,77.56,122.5,5.48,-0.02271597,-0.00813816,0.02389439,-0.03452081,-0.02286819,-0.00813752,0.02389462,-0.03452147
60.25,11018.72,77.81,119.5,5.48,0.02222599,0.00755387,0.00322331,-0.0244898,0.02207377,0.00755326,0.0032231,-0.02448989
57.81,10980.25,77.81,122.5,5.51,-0.04049793,-0.00349133,0,0.0251046,-0.04065098,-0.00349021,0.0000001,0.0251046
56.31,10921.92,76.06,118,5.52,-0.02594707,-0.00531227,-0.02249068,-0.03673469,-0.0261004,-0.00531154,-0.02249054,-0.03673407
58,11221.92,78.81,121,5.52,0.03001243,0.0274677,0.03615567,0.02542373,0.0298591,0.02746686,0.0361549,0.02542272
56.5,11164.84,83.75,121.19,5.52,-0.02586207,-0.00508647,0.0626824,0.00157025,-0.0260154,-0.00508576,0.06268254,0.00156851
